X,Y,TrafficID,IntersectionID,lat,lon,intersection,TOOLTIP,NLA_URL
-13170944.5819013,4033488.86001909,8765,,34.0348925363118,-118.316596100867,24TH ST Between ARLINGTON AVE & CIMARRON ST,Location: 24TH ST Between ARLINGTON AVE & CIMARRON ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8765
-13170923.1948704,4032821.74743538,8766,,34.0299261986917,-118.316403978145,28TH ST Between ARLINGTON AVE & CIMARRON ST,Location: 28TH ST Between ARLINGTON AVE & CIMARRON ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8766
-13170943.5219289,4031527.67210412,8767,4968,34.02029159,-118.31658658,VAN NESS AVE at 37TH PL,Location: VAN NESS AVE at 37TH PL,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8767
-13171064.5119166,4033345.34374419,8768,7820,34.03382415,-118.31767345,25TH ST at ARLINGTON AVE,Location: 25TH ST at ARLINGTON AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8768
-13160341.7006476,4039130.87133747,8769,20156,34.07688301,-118.22134881,BARRANCA ST at AVENUE 21,Location: BARRANCA ST at AVENUE 21,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8769
-13158834.6201095,4035359.90441182,8770,9231,34.04882002,-118.20781048,FOLSOM ST at BREED ST,Location: FOLSOM ST at BREED ST\nData not available yet,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8770
-13170236.9818739,4038615.24384007,8771,,34.0730463377833,-118.310239618752, ,Location:  ,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8771
-13171060.7068953,4031874.40609977,8772,4698,34.02287319,-118.31763927,36TH ST at ARLINGTON AVE,Location: 36TH ST at ARLINGTON AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8772
-13174996.9596922,4036118.53759646,8773,,34.0544664124587,-118.352999221455, EDGEWOOD PL between BURNSIDE AVE & RIDGELEY DR,Location:  EDGEWOOD PL between BURNSIDE AVE & RIDGELEY DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8773
-13172473.3797106,4042453.16113252,8774,,34.1015993126006,-118.330329517097,HOLLYWOOD BLVD between CAHUENGA BLVD & WILCOX AVE,Location: HOLLYWOOD BLVD between CAHUENGA BLVD & WILCOX AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8774
-13160382.5826931,4039209.3019362,8775,20404,34.07746658,-118.22171606,HUMBOLDT ST at AVENUE 21,Location: HUMBOLDT ST at AVENUE 21,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8775
-13171062.7897788,4032821.2076204,8776,8170,34.02992218,-118.31765798,28TH ST at ARLINGTON AVE,Location: 28TH ST at ARLINGTON AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8776
-13159301.9030701,4040978.71631887,8777,54114,34.09063101,-118.21200815,AVENUE 38 at FIGUEROA ST,Location: AVENUE 38 at FIGUEROA ST\nData not available yet,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8777
-13170605.3494296,4040691.25028145,8778,18331,34.08849241,-118.31354872,ROMAINE ST at WILTON PL,Location: ROMAINE ST at WILTON PL,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8778
-13180306.2244315,4036117.99404215,8779,17694,34.05446237,-118.40069315,DANIELS DR at PICO BLVD,Location: DANIELS DR at PICO BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8779
-13187774.0099298,4048001.57813145,8780,28475,34.14286088,-118.46777739,WOODCLIFF ROAD at DEERHORN DR,Location: WOODCLIFF ROAD at DEERHORN DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8780
-13187189.2450664,4046623.59232544,8781,43662,34.13261518,-118.46252436,CODY ROAD at WOODCLIFF ROAD,Location: CODY ROAD at WOODCLIFF ROAD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8781
-13187211.1607051,4048759.501906,8782,28206,34.14849572,-118.46272123,NOBLE AVE at VALLEY VISTA BLVD,Location: NOBLE AVE at VALLEY VISTA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8782
-13167983.1375917,4030146.82574233,8783,4768,34.01000975,-118.289993,40TH PL at MENLO AVE,Location: 40TH PL at MENLO AVE\nData not available yet,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8783
-13167982.8069393,4030087.24658687,8784,,34.0095660926599,-118.289990029625, MENLO AVE between 40TH PL & 41ST ST,Location:  MENLO AVE between 40TH PL & 41ST ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8784
-13184298.5735087,4046400.00249415,8785,41679,34.13095261,-118.43655702,BENEDICT CANYON DR at MULHOLLAND DR,Location: BENEDICT CANYON DR at MULHOLLAND DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8785
-13168865.4059088,4063028.70859926,8787,34247,34.254511,-118.29791853,PLAINVIEW AVE at DAY ST,Location: PLAINVIEW AVE at DAY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8787
-13163492.5920099,4039851.03741914,8788,,34.0822413260444,-118.24965374418, ACADEMY ROAD & ELYSIAN PARK DR,Location:  ACADEMY ROAD & ELYSIAN PARK DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8788
-13175324.231035,4036517.54228543,8789,6485,34.05743599,-118.35593915,OLYMPIC BLVD at SIERRA BONITA AVE,Location: OLYMPIC BLVD at SIERRA BONITA AVE\nData not available yet,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8789
-13185285.4111491,4049984.57216609,8790,35633,34.1576028,-118.44542193,RIVERSIDE DR at LENNOX AVE,Location: RIVERSIDE DR at LENNOX AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8790
-13183455.6579131,4049985.5893441,8791,35371,34.15761036,-118.42898498,VENTURA CANYON AVE at RIVERSIDE DR,Location: VENTURA CANYON AVE at RIVERSIDE DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8791
-13181280.5114605,4049986.36300345,8792,35085,34.15761611,-118.40944531,LA MAIDA ST at RIVERSIDE DR,Location: LA MAIDA ST at RIVERSIDE DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8792
-13175088.1566958,4049258.29864649,8793,27305,34.15220385,-118.35381845,RIVERSIDE DR at SANCOLA AVE,Location: RIVERSIDE DR at SANCOLA AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8793
-13177262.2990675,4049287.54655917,8794,57774,34.15242128,-118.3733491,VENTURA FRWY at RIVERSIDE DR,Location: VENTURA FRWY at RIVERSIDE DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8794
-13165199.7841126,4021252.71495304,8795,44478,33.943754,-118.26498972,103RD ST at AVALON BLVD,Location: 103RD ST at AVALON BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8795
-13165218.2552862,4019695.26526374,8796,4048,33.93214663,-118.26515565,LANZIT AVE at AVALON BLVD,Location: LANZIT AVE at AVALON BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8796
-13171362.4238939,4030251.58681696,8797,50530,34.01078985,-118.32034964,"MARTIN LUTHER KING, JR BLVD at 3RD AVE","Location: MARTIN LUTHER KING, JR BLVD at 3RD AVE",http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8797
-13169479.7872113,4030257.84355238,8798,50520,34.01083644,-118.30343763,"MARTIN LUTHER KING, JR BLVD at DALTON AVE","Location: MARTIN LUTHER KING, JR BLVD at DALTON AVE",http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8798
-13159560.6636801,4034714.90129081,8799,9324,34.04401907,-118.21433264,2ND ST at ST LOUIS ST,Location: 2ND ST at ST LOUIS ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8799
-13159622.5829364,4034598.84373078,8800,44335,34.04315519,-118.21488887,ST LOUIS ST at 3RD ST,Location: ST LOUIS ST at 3RD ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8800
-13171612.9169393,4025873.82984811,8801,1037,33.97818496,-118.32259986,5TH AVE at 67TH ST,Location: 5TH AVE at 67TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8801
-13171722.1260673,4028807.00491452,8802,4902,34.0000322,-118.3235809,6TH AVE at 48TH ST,Location: 6TH AVE at 48TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8802
-13171801.1793622,4024897.63787958,8803,877,33.97091272,-118.32429105,76TH ST at 7TH AVE,Location: 76TH ST at 7TH AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8803
-13172287.3138253,4024773.72584839,8804,882,33.96998958,-118.32865807,10TH AVE at 77TH ST,Location: 10TH AVE at 77TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8804
-13169422.1928559,4031740.9265546,8805,4950,34.02187938,-118.30292025,HALLDALE AVE at 36TH PL,Location: HALLDALE AVE at 36TH PL,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8805
-13166071.7847626,4026930.70718197,8806,1230,33.98605757,-118.27282303,WOODLAWN AVE at 59TH PL,Location: WOODLAWN AVE at 59TH PL,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8806
-13167657.5186815,4023762.45144238,8807,4352,33.96245525,-118.28706792,84TH ST at HOOVER ST,Location: 84TH ST at HOOVER ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8807
-13162188.5379392,4021170.36370175,8808,2126,33.94314029,-118.23793924,103RD ST at ANZAC AVE,Location: 103RD ST at ANZAC AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8808
-13168046.9783093,4014134.16462455,8809,2721,33.89068792,-118.2905665,155TH ST at AINSWORTH ST,Location: 155TH ST at AINSWORTH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8809
-13165758.7924977,3998851.39922008,8810,3557,33.77664916,-118.27001139,F ST at BAY VIEW AVE,Location: F ST at BAY VIEW AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8810
-13163036.4395684,4001111.69793737,8811,3197,33.79352491,-118.24555608,CRUCES ST at BLINN AVE,Location: CRUCES ST at BLINN AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8811
-13168635.0491884,4031127.05284798,8812,5015,34.01730869,-118.29584922,38TH ST at BUDLONG AVE,Location: 38TH ST at BUDLONG AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8812
-13168641.4132582,4030577.67975968,8813,5077,34.01321804,-118.29590639,BUDLONG AVE at LEIGHTON AVE,Location: BUDLONG AVE at LEIGHTON AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8813
-13177838.8596403,4033987.67350842,8814,6733,34.03860578,-118.37852844,CADILLAC AVE at CHARITON ST,Location: CADILLAC AVE at CHARITON ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8814
-13167260.4667903,3994504.17447932,8815,14455,33.74418274,-118.28350116,CENTRE ST at SANTA CRUZ ST,Location: CENTRE ST at SANTA CRUZ ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8815
-13182426.6713097,4028286.35018626,8816,12309,33.99615461,-118.41974145,COURTLEIGH DR at INGLEWOOD BLVD,Location: COURTLEIGH DR at INGLEWOOD BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8816
-13167858.1521722,3990620.07606729,8817,10060,33.71516469,-118.28887026,32ND ST at DENISON AVE,Location: 32ND ST at DENISON AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8817
-13167290.658745,4026043.02359829,8818,1626,33.97944532,-118.28377236,66TH ST at DENVER AVE,Location: 66TH ST at DENVER AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8818
-13184305.3341248,4031984.17731879,8819,11639,34.02369048,-118.43661776,NATIONAL BLVD at FEDERAL AVE,Location: NATIONAL BLVD at FEDERAL AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8819
-13166905.9657163,3999733.37123545,8820,3695,33.7832345,-118.28031662,FIGUEROA ST at GRANT ST,Location: FIGUEROA ST at GRANT ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8820
-13166178.7765767,4000446.82113509,8821,3664,33.78856118,-118.27378417,GULF AVE at M ST,Location: GULF AVE at M ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8821
-13169358.5868314,4028688.47392357,8822,5189,33.99914945,-118.30234887,49TH ST at HALLDALE AVE,Location: 49TH ST at HALLDALE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8822
-13169276.8645681,4006203.38704673,8823,3950,33.83152809,-118.30161476,CARSON ST at HALLDALE AVE,Location: CARSON ST at HALLDALE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8823
-13169921.5657679,4035509.05104042,8824,7551,34.04993013,-118.30740619,HARRINGTON AVE at OXFORD AVE,Location: HARRINGTON AVE at OXFORD AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8824
-13166512.2497646,3999192.14832369,8825,3745,33.77919346,-118.27677981,HAWAIIAN AVE at ANAHEIM ST,Location: HAWAIIAN AVE at ANAHEIM ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8825
-13167316.1970815,4033665.03703251,8826,9036,34.03620404,-118.28400177,HOOVER ST at 22ND ST,Location: HOOVER ST at 22ND ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8826
-13165368.817968,3999267.05338543,8827,3486,33.77975275,-118.26650819,ANAHEIM ST at ISLAND AVE,Location: ANAHEIM ST at ISLAND AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8827
-13165461.4105032,4019648.30494843,8828,4086,33.93179662,-118.26733995,TOWNE AVE at LANZIT AVE,Location: TOWNE AVE at LANZIT AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8828
-13175131.4232619,4032474.53601318,8829,4382,34.02734126,-118.35420713,ROSELAND ST at MANSFIELD AVE,Location: ROSELAND ST at MANSFIELD AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8829
-13167507.5537107,3993169.67924365,8830,14492,33.73421385,-118.28572078,MESA ST at 11TH ST,Location: MESA ST at 11TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8830
-13165136.814918,4000472.86917786,8831,3657,33.78875565,-118.26442407,MARINE AVE at M ST,Location: MARINE AVE at M ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8831
-13169118.3938426,4027588.79128908,8832,960,33.99095923,-118.30019118,57TH ST at NORMANDIE AVE,Location: 57TH ST at NORMANDIE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8832
-13183884.9561666,4033912.5508479,8833,17235,34.03804657,-118.43284144,PICO BLVD at MILITARY AVE,Location: PICO BLVD at MILITARY AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8833
-13165705.3226542,4019297.76966548,8834,4128,33.92918392,-118.26953105,SAN PEDRO ST at 116TH ST,Location: SAN PEDRO ST at 116TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8834
-13176556.7195929,4036956.09872535,8835,47172,34.06069981,-118.36701078,SAN VICENTE BLVD at CARRILLO DR,Location: SAN VICENTE BLVD at CARRILLO DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8835
-13166446.6950738,4021007.87885246,8836,2410,33.94192939,-118.27619091,104TH ST at SPRING ST,Location: 104TH ST at SPRING ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8836
-13170680.7264073,3994856.82322319,8837,17965,33.74681689,-118.31422587,WYCLIFF AVE at SUMMERLAND ST,Location: WYCLIFF AVE at SUMMERLAND ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8837
-13165358.3630673,4019420.84557692,8838,4125,33.93010127,-118.26641426,TOWNE AVE at 115TH ST,Location: TOWNE AVE at 115TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8838
-13170848.373354,4041133.61589131,8839,18253,34.09178337,-118.31573184,VIRGINIA AVE at VAN NESS AVE,Location: VIRGINIA AVE at VAN NESS AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8839
-13187339.042578,4027456.75888544,8840,,33.9899758350105,-118.463870025629,ABBOT KINNEY BL and RIALTO AV & PALMS BL,Location: ABBOT KINNEY BL and RIALTO AV & PALMS BL,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8840
-13169355.0187077,4039233.0978837,8841,18587,34.07764364,-118.30231681,ARDMORE AVE at OAKWOOD AVE,Location: ARDMORE AVE at OAKWOOD AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8841
-13183116.1228311,4024741.11712736,8842,64358,33.96974665,-118.4259349,PLAYA VISTA DR at BAY PARK DR,Location: PLAYA VISTA DR at BAY PARK DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8842
-13155127.8342077,4038450.12386128,8843,21198,34.07181767,-118.17451186,ALHAMBRA AVE at BELLEGLADE AVE,Location: ALHAMBRA AVE at BELLEGLADE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8843
-13168713.893925,4039053.33317632,8844,18983,34.07630608,-118.29655749,BEVERLY BLVD at KENMORE AVE,Location: BEVERLY BLVD at KENMORE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8844
-13187245.1866749,4033452.07160784,8845,14295,34.03461868,-118.4630269,IOWA AVE at PENNSYLVANIA AVE,Location: IOWA AVE at PENNSYLVANIA AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8845
-13192840.2414751,4055858.94720365,8846,38022,34.20125882,-118.51328811,SHERMAN WAY at ENCINO AVE,Location: SHERMAN WAY at ENCINO AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8846
-13177409.3411965,4052919.93545467,8847,24993,34.17942007,-118.37467,OXNARD ST at FAIR AVE,Location: OXNARD ST at FAIR AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8847
-13173399.0752347,4041827.18203974,8848,22562,34.09694287,-118.33864518,LELAND WAY at HIGHLAND AVE,Location: LELAND WAY at HIGHLAND AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8848
-13173392.5483783,4040259.04838431,8849,20678,34.08527694,-118.33858655,WARING AVE at HIGHLAND AVE,Location: WARING AVE at HIGHLAND AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8849
-13167657.2815148,4023719.18823899,8850,4229,33.96213291,-118.28706579,HOOVER ST at 84TH ST,Location: HOOVER ST at 84TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8850
